id,question,options,tags,active
"autofill_fun_43","Auto-fill poll for tag fun (#43)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""fun""}",true
"autofill_fun_44","Auto-fill poll for tag fun (#44)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""fun""}",true
"autofill_fun_45","Auto-fill poll for tag fun (#45)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""fun""}",true
"autofill_fun_46","Auto-fill poll for tag fun (#46)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""fun""}",true
"autofill_fun_47","Auto-fill poll for tag fun (#47)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""fun""}",true
"autofill_fun_48","Auto-fill poll for tag fun (#48)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""fun""}",true
"autofill_fun_49","Auto-fill poll for tag fun (#49)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""fun""}",true
"autofill_music_1","Auto-fill poll for tag music (#1)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_2","Auto-fill poll for tag music (#2)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_3","Auto-fill poll for tag music (#3)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_4","Auto-fill poll for tag music (#4)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_5","Auto-fill poll for tag music (#5)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_6","Auto-fill poll for tag music (#6)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_7","Auto-fill poll for tag music (#7)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_8","Auto-fill poll for tag music (#8)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_9","Auto-fill poll for tag music (#9)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_10","Auto-fill poll for tag music (#10)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_11","Auto-fill poll for tag music (#11)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_12","Auto-fill poll for tag music (#12)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_13","Auto-fill poll for tag music (#13)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_14","Auto-fill poll for tag music (#14)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_15","Auto-fill poll for tag music (#15)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_16","Auto-fill poll for tag music (#16)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_17","Auto-fill poll for tag music (#17)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_18","Auto-fill poll for tag music (#18)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_19","Auto-fill poll for tag music (#19)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_20","Auto-fill poll for tag music (#20)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_21","Auto-fill poll for tag music (#21)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_22","Auto-fill poll for tag music (#22)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_23","Auto-fill poll for tag music (#23)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_24","Auto-fill poll for tag music (#24)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_25","Auto-fill poll for tag music (#25)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_26","Auto-fill poll for tag music (#26)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_27","Auto-fill poll for tag music (#27)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_28","Auto-fill poll for tag music (#28)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_29","Auto-fill poll for tag music (#29)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_30","Auto-fill poll for tag music (#30)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_31","Auto-fill poll for tag music (#31)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_32","Auto-fill poll for tag music (#32)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_33","Auto-fill poll for tag music (#33)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_34","Auto-fill poll for tag music (#34)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_35","Auto-fill poll for tag music (#35)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_36","Auto-fill poll for tag music (#36)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_37","Auto-fill poll for tag music (#37)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_38","Auto-fill poll for tag music (#38)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_39","Auto-fill poll for tag music (#39)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_40","Auto-fill poll for tag music (#40)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_41","Auto-fill poll for tag music (#41)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_42","Auto-fill poll for tag music (#42)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_43","Auto-fill poll for tag music (#43)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_44","Auto-fill poll for tag music (#44)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_music_45","Auto-fill poll for tag music (#45)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""music""}",true
"autofill_beverages_1","Auto-fill poll for tag beverages (#1)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_2","Auto-fill poll for tag beverages (#2)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_3","Auto-fill poll for tag beverages (#3)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_4","Auto-fill poll for tag beverages (#4)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_5","Auto-fill poll for tag beverages (#5)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_6","Auto-fill poll for tag beverages (#6)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_7","Auto-fill poll for tag beverages (#7)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_8","Auto-fill poll for tag beverages (#8)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_9","Auto-fill poll for tag beverages (#9)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_10","Auto-fill poll for tag beverages (#10)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_11","Auto-fill poll for tag beverages (#11)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_12","Auto-fill poll for tag beverages (#12)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_13","Auto-fill poll for tag beverages (#13)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_14","Auto-fill poll for tag beverages (#14)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_15","Auto-fill poll for tag beverages (#15)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_16","Auto-fill poll for tag beverages (#16)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_17","Auto-fill poll for tag beverages (#17)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_18","Auto-fill poll for tag beverages (#18)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_19","Auto-fill poll for tag beverages (#19)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_20","Auto-fill poll for tag beverages (#20)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_21","Auto-fill poll for tag beverages (#21)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_22","Auto-fill poll for tag beverages (#22)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_23","Auto-fill poll for tag beverages (#23)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_24","Auto-fill poll for tag beverages (#24)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_25","Auto-fill poll for tag beverages (#25)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_26","Auto-fill poll for tag beverages (#26)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_27","Auto-fill poll for tag beverages (#27)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_28","Auto-fill poll for tag beverages (#28)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_29","Auto-fill poll for tag beverages (#29)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_30","Auto-fill poll for tag beverages (#30)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_31","Auto-fill poll for tag beverages (#31)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_32","Auto-fill poll for tag beverages (#32)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_33","Auto-fill poll for tag beverages (#33)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_34","Auto-fill poll for tag beverages (#34)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_35","Auto-fill poll for tag beverages (#35)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_36","Auto-fill poll for tag beverages (#36)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_37","Auto-fill poll for tag beverages (#37)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_38","Auto-fill poll for tag beverages (#38)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_39","Auto-fill poll for tag beverages (#39)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_40","Auto-fill poll for tag beverages (#40)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_41","Auto-fill poll for tag beverages (#41)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_42","Auto-fill poll for tag beverages (#42)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_43","Auto-fill poll for tag beverages (#43)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"autofill_beverages_44","Auto-fill poll for tag beverages (#44)","{""Option A"",""Option B"",""Option C"",""Option D""}","{""beverages""}",true
"brewery_tour_1","Have you been on a brewery tour in the past 12 months?","{""Yes"",""No"",""Planned"",""Not interested""}","{""brewery"",""tour""}",true
"brewery_tour_2","How important is beer variety when choosing a brewery tour?","{""Very important"",""Somewhat"",""Not important"",""No preference""}","{""brewery"",""tour""}",true
"brewery_tour_3","Do you prefer guided tastings or self-guided brewery visits?","{""Guided"",""Self-guided"",""Depends on group"",""No preference""}","{""brewery"",""tour""}",true
"brewery_tour_4","Would you take a brewery tour that includes food pairings?","{""Yes"",""No"",""Maybe"",""Only with quality food""}","{""brewery"",""tour""}",true
"brewery_tour_5","What's your ideal brewery tour length?","{""Under 1 hour"",""1-2 hours"",""2-3 hours"",""Half day""}","{""brewery"",""tour""}",true
"brewery_tour_6","Would you book a private brewery tour for a small group?","{""Yes"",""No"",""Depends on price"",""Maybe""}","{""brewery"",""tour""}",true
"brewery_tour_7","Do onsite food trucks add value to a brewery visit?","{""Yes"",""No"",""Neutral"",""Sometimes""}","{""brewery"",""tour""}",true
"brewery_tour_8","How much would you pay per person for a quality brewery tour?","{""Under $20"",""$20-$40"",""$40-$60"",""Over $60""}","{""brewery"",""tour""}",true
"brewery_tour_9","Would you prefer a brewery tour that includes transportation?","{""Yes"",""No"",""Optional"",""Only for long routes""}","{""brewery"",""tour""}",true
"brewery_tour_10","Do you value behind-the-scenes access on brewery tours?","{""Yes"",""No"",""Depends on brewery"",""Neutral""}","{""brewery"",""tour""}",true
"brewery_tour_11","Are seasonal or limited-release beers a draw for attending tours?","{""Strongly"",""Somewhat"",""Not really"",""No preference""}","{""brewery"",""tour""}",true
"brewery_tour_12","Do you look for souvenir items (glass, shirt) on tours?","{""Always"",""Sometimes"",""Rarely"",""Never""}","{""brewery"",""tour""}",true
"brewery_tour_13","Would you attend a brewery tour with live music?","{""Yes"",""No"",""Maybe"",""If it’s a known act""}","{""brewery"",""tour""}",true
"brewery_tour_14","Is accessibility (ramps/seating) important for tour selection?","{""Very important"",""Somewhat"",""Not important"",""Unsure""}","{""brewery"",""tour""}",true
"brewery_tour_15","Do group discounts influence your decision to book a brewery tour?","{""Yes"",""No"",""Sometimes"",""Depends on group size""}","{""brewery"",""tour""}",true
